Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
110,115.0,4,3.0,0,1.0,7,2100000.0,33,6,0,1,0,0,2.0
98,100.0,4,0.5,0,7.5,7,1425000.0,33,5,1,1,0,0,1.0
90,95.0,3,1.0,0,3.0,7,1875000.0,33,5,0,0,0,1,2.0
145,160.0,4,3.0,0,0.0,12,3600000.0,33,5,0,0,0,0,2.0
50,65.0,2,2.0,1,3.0,7,1700000.0,33,4,0,0,1,0,1.0
75,85.0,3,1.0,0,2.0,7,1500000.0,33,8,1,0,0,0,2.0
130,140.0,4,4.0,0,7.5,7,1800000.0,33,5,0,0,0,0,1.0
140,160.0,4,1.0,0,0.0,7,3150000.0,33,8,0,1,0,0,2.0
80,85.0,3,3.0,0,4.0,8,1750000.0,33,5,0,1,0,0,1.0
48,55.0,2,1.0,0,0.0,7,950000.0,33,5,0,1,0,0,1.0
130,145.0,4,9.0,0,0.0,7,3350000.0,33,10,0,0,0,0,2.0
88,105.0,3,2.0,0,0.0,7,2100000.0,33,4,0,0,0,0,1.0
165,170.0,5,6.0,0,3.0,7,3500000.0,33,6,0,0,0,0,1.0
120,135.0,4,2.0,0,0.0,7,2200000.0,33,7,0,0,1,0,2.0
78,100.0,3,2.0,0,0.0,7,2150000.0,33,5,0,0,1,0,2.0
145,150.0,4,4.0,0,4.0,10,2900000.0,33,10,1,1,0,0,2.0
170,190.0,4,5.0,0,18.0,11,1100000.0,33,7,0,0,0,0,1.0
125,140.0,4,-1.0,0,2.0,7,2750000.0,33,6,0,0,0,0,2.0
135,150.0,4,4.0,0,0.0,7,2250000.0,33,9,0,0,0,0,2.0
200,220.0,5,5.0,0,2.0,7,3800000.0,33,14,0,0,0,0,2.0
46,51.0,2,5.0,0,0.0,7,1500000.0,33,5,0,0,0,0,1.0
135,140.0,4,3.0,0,0.0,7,2350000.0,33,7,0,0,0,0,2.0
70,75.0,2,5.0,0,18.0,6,1150000.0,33,5,0,0,1,0,1.0
230,250.0,5,5.0,0,3.0,7,4200000.0,33,5,1,1,1,0,2.0
110,125.0,4,3.0,0,25.0,7,1300000.0,33,4,1,0,0,0,1.0
130,150.0,4,5.0,0,7.5,7,2200000.0,33,5,0,0,0,0,2.0
80,100.0,3,2.0,0,0.0,7,1800000.0,33,5,0,0,0,0,1.0
160,180.0,4,6.0,0,7.5,7,3900000.0,33,10,0,1,1,0,2.0
85,90.0,3,4.0,0,1.0,7,1860000.0,33,5,0,0,0,0,2.0
45,55.0,2,2.0,0,0.0,7,1580000.0,33,5,0,0,0,0,1.0
110,125.0,4,1.0,0,13.0,7,1600000.0,33,5,0,0,0,0,1.0
155,165.0,4,10.0,0,0.0,7,2850000.0,33,14,0,1,0,0,2.0
120,140.0,4,1.0,0,25.0,11,915000.0,33,4,0,0,0,0,1.0
85,100.0,3,5.0,0,25.0,7,1500000.0,33,7,1,0,0,0,1.0
75,85.0,3,0.0,0,0.0,7,1850000.0,33,5,0,0,1,0,1.0
50,60.0,2,4.0,0,0.0,3,1550000.0,33,10,0,0,0,0,1.0
60,70.0,2,6.0,1,0.0,3,1750000.0,33,10,0,0,0,0,1.0
115,145.0,4,7.0,0,0.0,7,2950000.0,33,8,0,0,0,0,2.0
130,145.0,4,2.0,0,25.0,7,2950000.0,33,6,0,1,1,0,1.0
100,110.0,3,2.0,0,25.0,7,1400000.0,33,5,0,0,0,1,1.0
80,95.0,3,5.0,0,1.0,7,2300000.0,33,6,0,0,0,0,1.0
100,115.0,3,4.0,0,25.0,7,1675000.0,33,5,0,0,0,0,1.0
48,55.0,2,1.0,0,0.0,7,1100000.0,33,5,0,0,0,0,1.0
220,240.0,7,4.0,0,7.5,7,2550000.0,33,4,1,0,0,0,2.0
100,110.0,3,4.0,0,13.0,11,1350000.0,33,5,0,1,0,0,1.0
150,170.0,4,3.0,0,7.5,7,2050000.0,33,6,0,0,0,0,1.0
160,200.0,4,6.0,0,25.0,7,2570000.0,33,6,0,0,0,0,1.0
120,130.0,4,1.0,0,1.0,7,4000000.0,33,9,0,1,0,0,2.0
120,140.0,4,1.0,0,0.0,7,1830000.0,33,7,0,0,0,0,1.0
90,100.0,3,2.0,0,0.0,7,1900000.0,33,6,0,1,1,0,1.0
115,125.0,4,2.0,0,0.0,7,2450000.0,33,6,0,1,1,0,2.0
170,220.0,5,8.0,0,7.5,7,3500000.0,33,8,1,0,1,0,2.0
320,350.0,7,3.0,0,18.0,7,3000000.0,33,3,0,0,0,0,3.0
50,60.0,2,4.0,0,2.0,7,1250000.0,33,4,0,0,0,0,1.0
172,200.0,7,10.0,0,2.0,7,2500000.0,33,10,0,0,0,0,2.0
100,110.0,3,3.0,0,25.0,7,1125000.0,33,4,0,0,0,0,1.0
145,150.0,4,2.0,0,7.5,7,1450000.0,33,6,0,0,0,1,1.0
120,142.0,4,4.0,0,13.0,7,2350000.0,33,9,0,0,0,0,2.0
170,220.0,5,8.0,0,7.5,7,3150000.0,33,8,1,0,0,0,2.0
95,115.0,4,1.0,0,2.0,10,2350000.0,33,3,0,1,0,1,2.0
140,155.0,4,0.5,0,18.0,7,1650000.0,33,8,0,0,0,0,2.0
280,300.0,6,11.0,0,0.0,7,4200000.0,33,11,0,0,0,0,5.0
220,250.0,6,5.0,0,0.0,12,3650000.0,33,5,0,0,1,0,3.0
133,150.0,4,6.0,0,0.0,7,2700000.0,33,10,0,0,0,0,2.0
90,100.0,4,0.0,0,13.0,7,1400000.0,33,6,0,0,0,0,1.0
115,120.0,4,9.0,0,13.0,7,2625000.0,33,10,0,0,0,0,1.0
90,95.0,3,-2.0,0,0.0,7,1800000.0,33,5,0,0,0,0,1.0
140,150.0,4,2.0,0,25.0,7,1400000.0,33,6,0,0,0,0,1.0
155,178.0,4,2.0,0,3.0,7,2950000.0,33,8,0,0,0,0,2.0
140,172.0,4,1.0,0,0.0,7,3680000.0,33,9,0,0,1,0,2.0
270,350.0,7,7.0,0,0.0,7,6000000.0,33,8,0,0,0,0,3.0
115,125.0,4,1.0,0,2.0,7,1750000.0,33,5,1,0,1,0,1.0
95,100.0,3,1.0,0,0.0,7,1725000.0,33,7,0,1,0,0,1.0
130,160.0,4,2.0,0,7.5,8,3300000.0,33,10,1,0,0,0,2.0
100,110.0,3,2.0,0,3.0,7,1750000.0,33,7,1,1,1,0,1.0
50,60.0,2,7.0,0,0.0,7,1650000.0,33,8,0,0,0,0,1.0
160,175.0,4,8.0,0,2.0,7,2700000.0,33,9,1,0,0,0,2.0
250,300.0,7,11.0,0,0.0,7,2850000.0,33,11,0,0,0,0,3.0
140,150.0,4,4.0,0,13.0,7,2750000.0,33,9,1,0,0,0,2.0
45,50.0,2,1.0,1,2.0,7,1650000.0,33,4,1,1,1,0,1.0
55,65.0,2,6.0,0,0.0,6,1600000.0,33,9,0,0,0,0,1.0
85,90.0,3,1.0,0,0.0,12,2200000.0,33,4,0,1,1,0,1.0
160,180.0,4,2.0,0,7.5,7,2500000.0,33,5,1,0,0,0,1.0
120,130.0,4,0.5,1,7.5,5,1800000.0,33,6,0,1,0,0,1.0
165,180.0,4,5.0,0,2.0,7,3800000.0,33,6,1,1,1,0,2.0
115,130.0,4,6.0,0,0.0,7,2600000.0,33,10,0,0,0,0,2.0
160,180.0,5,9.0,0,0.0,7,3350000.0,33,10,0,0,0,0,2.0
87,110.0,3,2.0,0,25.0,7,1380000.0,33,5,1,0,0,0,1.0
88,100.0,3,2.0,0,0.0,7,3600000.0,33,12,0,0,1,0,1.0
200,225.0,4,2.0,0,7.5,9,8500000.0,33,5,1,0,1,0,1.0
550,580.0,3,1.0,0,25.0,5,8250000.0,33,4,1,0,0,0,1.0
90,100.0,3,3.0,0,18.0,7,1650000.0,33,5,0,0,0,0,1.0
65,80.0,2,2.0,0,25.0,5,1150000.0,33,5,0,0,0,0,1.0
120,135.0,4,2.0,0,25.0,7,1050000.0,33,5,1,0,1,0,1.0
145,160.0,4,1.0,0,0.0,7,3030000.0,33,10,0,1,0,0,2.0
55,65.0,2,2.0,0,0.0,7,1650000.0,33,6,0,1,0,0,1.0
190,210.0,4,6.0,0,7.5,7,5800000.0,33,9,0,1,1,0,2.0
90,110.0,3,0.5,0,0.0,7,1625000.0,33,5,0,1,0,0,1.0
135,145.0,4,8.0,0,0.0,7,2600000.0,33,11,0,1,0,0,2.0
115,130.0,4,2.0,0,4.0,7,2100000.0,33,5,0,1,0,0,2.0
85,100.0,3,2.0,0,0.0,7,2250000.0,33,5,0,1,0,0,1.0
110,115.0,4,2.0,0,18.0,11,1150000.0,33,5,0,1,0,0,1.0
115,128.0,4,1.0,0,0.0,7,2150000.0,33,7,0,1,0,0,1.0
180,210.0,5,5.0,0,0.0,7,3500000.0,33,5,0,1,1,0,2.0
85,95.0,3,1.0,0,0.0,7,1700000.0,33,6,0,1,1,0,1.0
145,160.0,4,7.0,0,1.0,7,2750000.0,33,9,1,1,0,0,2.0
95,100.0,3,0.5,0,7.5,7,1350000.0,33,6,0,1,0,0,1.0
117,120.0,10,1.0,0,25.0,10,4500000.0,33,4,0,1,0,0,4.0
140,160.0,4,2.0,1,13.0,5,2750000.0,33,5,0,1,1,0,1.0
170,200.0,5,5.0,0,0.0,7,3000000.0,33,5,0,1,1,0,2.0
50,65.0,2,1.0,0,0.0,7,1200000.0,33,9,0,1,0,0,1.0
190,250.0,6,9.0,0,2.0,7,3250000.0,33,9,0,1,0,0,2.0
70,80.0,3,7.0,0,3.0,8,1450000.0,34,7,1,1,0,0,1.0
130,140.0,4,4.0,0,13.0,7,2100000.0,34,6,1,1,0,0,2.0
90,100.0,3,4.0,0,18.0,7,1950000.0,34,5,1,1,0,0,1.0
70,80.0,3,2.0,0,0.0,12,2150000.0,34,4,0,1,0,0,1.0
160,170.0,4,3.0,0,18.0,7,1750000.0,35,4,1,0,0,0,1.0
55,60.0,3,2.0,1,13.0,9,1000000.0,36,10,0,0,0,0,1.0
120,140.0,4,0.5,0,7.5,7,2750000.0,36,5,0,1,0,1,2.0
135,160.0,4,3.0,1,25.0,6,17500000.0,36,4,0,0,0,0,2.0
50,55.0,2,1.0,1,4.0,6,1150000.0,36,4,0,0,0,0,1.0
50,55.0,2,2.0,1,2.0,2,1185000.0,36,3,0,0,0,0,1.0
185,190.0,4,7.0,1,4.0,7,4150000.0,36,14,0,1,1,0,2.0
165,170.0,4,4.0,0,7.5,7,3750000.0,36,14,0,1,0,0,2.0
195,200.0,4,5.0,0,0.0,7,3400000.0,36,6,0,0,1,0,2.0
105,125.0,4,5.0,0,25.0,7,2400000.0,36,5,0,1,0,0,1.0
145,160.0,4,2.0,0,7.5,7,3950000.0,36,5,0,1,1,0,2.0
165,175.0,4,0.0,0,25.0,7,6600000.0,36,2,0,1,0,0,1.0
120,130.0,4,0.5,0,18.0,7,1550000.0,36,5,0,0,0,0,1.0
200,220.0,6,30.0,0,1.0,7,3700000.0,36,6,0,1,1,0,4.0
100,110.0,3,0.0,0,1.0,7,2300000.0,36,6,0,1,1,0,2.0
100,110.0,3,-2.0,0,1.0,7,2000000.0,36,6,0,1,1,0,2.0
100,110.0,3,-1.0,0,1.0,7,1800000.0,36,6,0,1,1,0,2.0
100,110.0,3,2.0,0,1.0,7,2400000.0,36,5,0,1,1,0,1.0
36,40.0,2,3.0,0,0.0,6,1070000.0,36,4,0,1,0,0,1.0
180,200.0,4,5.0,0,0.0,7,6000000.0,36,12,0,0,1,0,2.0
220,260.0,5,3.0,0,13.0,7,5500000.0,36,4,0,1,0,0,3.0
85,95.0,3,2.0,0,25.0,2,1300000.0,36,2,0,1,1,0,1.0
100,110.0,3,3.0,1,25.0,6,1570000.0,36,3,0,1,0,0,1.0
225,230.0,6,2.0,0,1.0,7,6700000.0,36,3,0,1,0,0,2.0
150,155.0,4,5.0,1,13.0,7,1350000.0,36,5,1,1,1,0,1.0
110,125.0,4,0.0,0,13.0,7,2150000.0,36,5,0,0,1,0,1.0
160,450.0,4,2.0,0,25.0,3,8400000.0,36,1,0,1,0,0,1.0
145,165.0,4,5.0,0,7.5,6,2540000.0,36,5,1,1,0,0,1.0
75,80.0,3,1.0,1,13.0,5,950000.0,36,3,0,1,1,0,1.0
185,200.0,4,1.0,0,7.5,1,4750000.0,36,4,0,0,1,0,1.0
150,170.0,4,4.0,0,0.0,7,3550000.0,36,8,0,0,1,0,2.0
45,60.0,2,3.0,1,7.5,6,1150000.0,36,4,1,0,0,0,1.0
220,240.0,5,5.0,0,1.0,7,4500000.0,36,6,0,0,1,0,3.0
45,50.0,2,2.0,1,7.5,6,1150000.0,36,4,0,0,0,0,1.0
45,60.0,2,1.0,1,3.0,6,925000.0,36,5,1,0,0,0,1.0
130,150.0,4,1.0,0,18.0,6,1500000.0,36,4,0,0,0,0,1.0
150,160.0,4,3.0,0,7.5,7,3250000.0,36,4,0,0,0,0,2.0
125,130.0,3,4.0,0,0.0,3,2500000.0,36,5,0,0,0,0,2.0
180,200.0,5,4.0,0,0.0,9,3750000.0,36,11,0,1,1,0,2.0
105,110.0,3,1.0,0,7.5,7,1350000.0,36,4,0,1,1,0,1.0
90,100.0,2,4.0,0,13.0,6,750000.0,36,4,0,0,1,0,1.0
330,350.0,6,30.0,0,13.0,7,4250000.0,36,5,0,1,0,0,2.0
165,185.0,4,1.0,0,18.0,7,3250000.0,36,5,0,1,0,0,1.0
210,225.0,4,3.0,0,25.0,3,4500000.0,36,3,0,1,0,0,1.0
330,350.0,6,30.0,0,18.0,7,5200000.0,36,4,0,1,0,1,2.0
140,150.0,4,3.0,0,25.0,3,2900000.0,36,4,0,0,0,0,2.0
170,180.0,4,4.0,1,13.0,7,3750000.0,36,4,0,0,0,0,1.0
99,100.0,3,5.0,0,7.5,2,3000000.0,36,5,0,0,0,0,1.0
169,200.0,4,2.0,0,7.5,7,3400000.0,36,8,0,1,1,0,2.0
165,200.0,4,3.0,0,18.0,7,9500000.0,36,5,0,1,0,0,2.0
135,155.0,4,3.0,0,7.5,6,3300000.0,36,3,0,1,0,0,2.0
145,155.0,4,1.0,0,1.0,6,7500000.0,36,1,0,1,0,1,1.0
75,80.0,3,0.0,0,3.0,9,1600000.0,36,3,0,1,0,0,1.0
160,170.0,4,7.0,0,4.0,7,3800000.0,36,9,0,1,0,0,2.0
125,135.0,4,2.0,0,7.5,2,1950000.0,36,3,0,1,0,0,2.0
170,180.0,4,1.0,0,13.0,6,3250000.0,36,5,0,1,0,0,2.0
45,50.0,2,1.0,1,2.0,6,1180000.0,36,4,0,0,0,0,1.0
110,130.0,3,2.0,0,18.0,6,2320000.0,36,4,0,0,0,0,1.0
130,140.0,4,4.0,0,13.0,7,3600000.0,36,4,0,1,0,0,1.0
140,160.0,4,3.0,0,7.5,7,1850000.0,36,5,0,1,0,0,1.0
318,340.0,5,3.0,1,13.0,6,7500000.0,36,4,0,0,1,1,2.0
260,280.0,4,5.0,0,7.5,6,6000000.0,36,6,0,1,0,0,2.0
90,95.0,3,1.0,0,25.0,6,1825000.0,36,4,0,1,0,0,1.0
120,130.0,4,0.5,1,4.0,7,2450000.0,36,6,0,1,1,0,1.0
90,94.0,3,1.0,0,25.0,6,1400000.0,36,5,0,1,0,0,1.0
60,65.0,3,1.0,1,7.5,10,755000.0,36,3,1,1,0,0,1.0
170,180.0,5,0.5,0,0.0,7,2350000.0,36,9,0,0,0,0,2.0
175,190.0,4,8.0,0,3.0,7,5000000.0,36,11,0,1,0,0,2.0
100,110.0,2,0.5,1,4.0,7,1750000.0,36,6,0,1,0,0,1.0
165,175.0,4,7.0,0,4.0,7,4900000.0,36,10,0,1,0,0,2.0
120,134.0,4,2.0,0,7.5,3,5900000.0,36,3,0,1,0,0,2.0
120,150.0,4,1.0,0,3.0,7,7000000.0,36,4,1,1,1,0,2.0
148,180.0,4,1.0,0,7.5,7,11500000.0,36,4,0,1,0,0,2.0
150,165.0,3,1.0,0,7.5,7,11750000.0,36,2,1,1,0,0,2.0
120,150.0,4,1.0,0,3.0,7,7300000.0,36,4,1,1,0,0,2.0
180,200.0,5,3.0,0,0.0,3,2800000.0,36,4,0,0,0,0,2.0
145,160.0,4,1.0,0,1.0,3,3850000.0,36,3,0,1,0,0,2.0
130,134.0,4,3.0,1,18.0,7,6100000.0,36,3,0,1,0,0,1.0
280,360.0,6,3.0,0,7.5,7,17650000.0,36,4,0,1,0,0,5.0
120,130.0,4,3.0,0,2.0,7,6800000.0,36,3,0,1,0,0,2.0
140,150.0,4,4.0,0,18.0,7,2600000.0,36,4,0,0,0,0,1.0
180,200.0,5,3.0,0,25.0,6,6500000.0,36,3,1,0,0,0,2.0
100,110.0,3,5.0,0,25.0,6,1300000.0,36,5,0,0,0,0,1.0
60,65.0,2,4.0,0,2.0,6,1200000.0,36,4,0,0,0,0,1.0
110,125.0,3,5.0,0,4.0,7,1620000.0,36,5,1,0,0,0,1.0
100,105.0,4,3.0,0,2.0,3,3000000.0,36,4,1,1,1,0,1.0
130,135.0,4,2.0,0,25.0,3,2050000.0,36,5,0,1,0,0,1.0
164,165.0,4,4.0,0,0.0,7,2490000.0,36,11,0,0,0,0,2.0
40,50.0,2,2.0,0,1.0,7,1100000.0,36,5,0,0,1,0,1.0
40,50.0,2,4.0,0,0.0,7,1200000.0,36,5,0,0,1,0,1.0
85,90.0,2,0.5,0,18.0,7,1300000.0,36,3,1,1,0,0,1.0
160,200.0,4,2.0,0,7.5,7,7475000.0,36,4,0,1,0,0,2.0
140,160.0,4,3.0,0,7.5,6,2550000.0,36,4,0,1,0,0,1.0
220,240.0,5,30.0,1,7.5,6,3500000.0,36,4,1,1,1,0,2.0
165,180.0,4,10.0,0,7.5,7,4750000.0,36,11,0,1,0,0,2.0
160,180.0,4,4.0,0,0.0,9,4500000.0,36,8,0,1,0,0,2.0
180,200.0,4,3.0,0,7.5,6,3500000.0,36,3,0,1,0,0,2.0
135,140.0,4,4.0,0,13.0,6,2400000.0,36,5,0,1,0,0,1.0
54,55.0,2,2.0,0,7.5,6,1050000.0,36,4,0,1,0,0,1.0
240,250.0,5,3.0,0,0.0,6,5550000.0,36,3,0,1,0,0,2.0
110,120.0,3,4.0,0,4.0,7,1490000.0,36,4,1,1,0,0,1.0
140,145.0,4,3.0,0,18.0,7,3100000.0,36,4,1,1,1,0,1.0
145,155.0,4,4.0,0,7.5,7,3050000.0,36,5,0,1,0,0,1.0
160,350.0,4,1.0,0,25.0,6,7000000.0,36,2,0,1,0,0,1.0
238,250.0,5,4.0,0,7.5,7,5250000.0,36,4,0,1,0,0,2.0
150,165.0,4,6.0,0,7.5,7,3250000.0,36,7,1,1,0,0,2.0
220,230.0,5,4.0,0,18.0,7,8000000.0,36,5,0,1,0,0,2.0
255,258.0,5,30.0,0,7.5,7,4000000.0,36,5,0,1,0,0,3.0
120,130.0,4,4.0,0,18.0,3,1270000.0,36,5,1,1,0,0,1.0
100,110.0,3,4.0,1,13.0,6,1475000.0,36,4,0,1,0,0,1.0
174,183.0,5,-2.0,0,13.0,7,4750000.0,36,3,0,1,0,0,1.0
160,180.0,5,9.0,0,7.5,7,3600000.0,36,10,0,1,0,0,3.0
420,450.0,8,1.0,0,0.0,6,26000000.0,36,4,0,1,1,0,6.0
290,500.0,5,30.0,0,7.5,7,14500000.0,36,4,0,1,0,0,2.0
140,145.0,4,2.0,0,0.0,7,1900000.0,37,3,0,0,0,0,1.0
135,867.0,4,4.0,0,7.5,7,2450000.0,37,4,0,1,1,0,1.0
80,100.0,3,4.0,0,25.0,7,1700000.0,38,5,0,0,1,1,1.0
79,80.0,3,2.0,1,7.5,7,2900000.0,38,3,1,0,0,1,1.0
200,202.0,4,0.5,0,13.0,11,880000.0,38,3,0,0,0,1,1.0
55,60.0,3,2.0,1,7.5,7,1600000.0,38,3,0,1,0,0,1.0
60,65.0,3,2.0,1,4.0,7,1500000.0,38,4,1,1,0,0,1.0
117,130.0,4,2.0,0,18.0,7,1850000.0,38,3,1,0,1,1,1.0
90,105.0,3,2.0,0,0.0,7,2400000.0,38,3,0,1,0,0,2.0
145,195.0,5,1.0,0,0.0,7,3800000.0,38,6,0,1,0,0,2.0
140,150.0,4,2.0,0,13.0,7,3100000.0,38,5,0,1,0,1,1.0
150,165.0,4,3.0,0,0.0,7,2740000.0,38,6,0,1,0,0,1.0
99,100.0,4,0.5,0,0.0,7,2750000.0,38,7,0,0,0,1,1.0
150,160.0,4,6.0,0,25.0,7,1980000.0,38,6,0,0,1,1,1.0
110,140.0,3,1.0,0,7.5,7,2525000.0,38,1,0,0,1,0,1.0
40,45.0,2,2.0,1,7.5,9,1250000.0,38,3,1,0,0,1,1.0
161,171.0,4,1.0,0,1.0,12,4000000.0,38,6,0,1,1,0,2.0
100,110.0,4,2.0,0,25.0,7,2524000.0,38,5,0,1,1,0,1.0
160,175.0,4,4.0,0,0.0,9,3000000.0,38,4,0,1,1,0,2.0
135,143.0,4,0.5,1,25.0,7,1900000.0,38,4,0,1,0,0,1.0
45,52.0,2,0.0,0,0.0,7,1795000.0,38,2,0,1,0,0,1.0
95,100.0,3,4.0,0,18.0,7,1750000.0,38,4,0,1,1,0,1.0
150,165.0,4,4.0,0,7.5,7,3000000.0,38,5,1,0,0,1,1.0
75,100.0,3,5.0,0,0.0,7,2200000.0,38,5,0,1,0,0,1.0
44,55.0,2,2.0,1,7.5,7,1310000.0,38,5,0,1,1,0,1.0
150,160.0,4,5.0,0,7.5,7,2850000.0,38,9,1,1,1,0,1.0
42,45.0,3,30.0,1,7.5,9,745000.0,38,3,1,1,1,0,1.0
132,155.0,4,5.0,0,25.0,7,2250000.0,38,5,0,1,1,0,1.0
95,100.0,3,1.0,0,7.5,9,975000.0,38,5,0,1,1,0,1.0
45,48.0,2,4.0,0,3.0,7,1250000.0,38,7,0,1,0,0,1.0
95,110.0,3,0.0,0,18.0,7,1450000.0,38,4,1,1,0,0,1.0
50,58.0,3,2.0,1,7.5,9,1430000.0,38,4,1,1,0,0,1.0
115,135.0,4,5.0,0,25.0,9,1699000.0,38,5,0,1,0,0,1.0
90,110.0,3,3.0,0,0.0,12,2350000.0,38,3,0,1,0,0,2.0
140,155.0,4,2.0,0,0.0,7,2700000.0,38,6,0,1,1,0,1.0
42,44.0,3,0.0,1,2.0,9,960000.0,38,5,1,1,0,0,2.0
38,45.0,2,2.0,1,7.5,9,1300000.0,38,5,1,1,0,0,1.0
140,150.0,4,1.0,0,18.0,7,3000000.0,38,5,0,1,1,0,1.0
50,55.0,3,0.5,1,4.0,7,1150000.0,38,4,1,1,0,0,1.0
70,80.0,3,2.0,0,0.0,7,2750000.0,39,5,0,1,0,0,1.0
97,120.0,4,-1.0,0,13.0,3,1500000.0,40,3,0,1,1,0,1.0
135,150.0,4,2.0,0,25.0,4,4500000.0,40,4,0,1,0,0,1.0
160,165.0,6,30.0,0,1.0,7,3750000.0,40,3,0,1,0,0,2.0
85,90.0,3,3.0,0,13.0,12,6000000.0,40,5,0,0,0,0,1.0
135,150.0,4,3.0,0,25.0,4,3750000.0,40,6,0,1,0,0,1.0
45,50.0,2,1.0,1,7.5,8,2075000.0,40,7,1,1,0,0,1.0
85,95.0,3,7.0,0,0.0,7,5650000.0,40,10,0,0,0,0,2.0
117,130.0,4,5.0,0,25.0,7,3000000.0,40,8,1,1,0,0,1.0
120,135.0,4,4.0,0,25.0,7,3245000.0,40,6,1,0,0,1,1.0
110,150.0,4,-2.0,0,25.0,11,1350000.0,40,4,0,0,0,0,1.0
118,135.0,4,1.0,1,25.0,7,3500000.0,40,4,0,1,0,0,1.0
80,90.0,3,3.0,0,7.5,3,2690000.0,40,5,0,1,1,0,1.0
35,40.0,2,2.0,0,4.0,7,2550000.0,40,4,1,1,0,0,1.0
90,100.0,3,2.0,0,7.5,1,2275000.0,40,3,0,1,0,0,1.0
100,125.0,4,3.0,0,0.0,7,3250000.0,40,6,0,1,1,0,1.0
140,150.0,4,3.0,0,25.0,7,4250000.0,40,4,0,1,0,0,2.0
140,160.0,4,3.0,0,18.0,7,3300000.0,40,3,0,1,0,0,1.0
150,170.0,4,4.0,0,25.0,8,17750000.0,40,8,0,1,0,0,2.0
240,280.0,6,4.0,0,7.5,7,2700000.0,40,4,0,1,0,1,2.0
100,115.0,3,3.0,0,25.0,7,1850000.0,40,4,0,1,0,0,1.0
65,85.0,3,2.0,0,0.0,6,3050000.0,40,3,0,0,0,0,1.0
130,140.0,4,0.5,0,4.0,7,3050000.0,40,4,0,1,0,0,1.0
105,120.0,4,3.0,0,25.0,7,3500000.0,40,7,0,1,0,0,1.0
110,130.0,4,1.0,0,18.0,7,1950000.0,40,4,1,1,0,0,1.0
110,120.0,4,1.0,1,25.0,7,2750000.0,40,4,1,1,0,0,1.0
191,199.0,4,2.0,0,13.0,7,4000000.0,40,4,1,1,0,0,2.0
85,90.0,3,0.0,0,7.5,8,2100000.0,40,6,0,0,1,0,2.0
102,120.0,4,4.0,0,7.5,9,2900000.0,40,7,0,1,0,0,2.0
135,145.0,4,3.0,1,18.0,4,4750000.0,40,9,0,1,0,0,1.0
85,95.0,3,4.0,0,7.5,7,2675000.0,40,5,0,1,0,0,2.0
100,120.0,4,5.0,0,4.0,7,3500000.0,40,5,0,1,0,0,2.0
70,75.0,3,0.0,0,0.0,5,5750000.0,40,2,0,1,0,0,1.0
60,85.0,3,0.0,0,0.0,7,1600000.0,40,3,0,1,1,0,1.0
70,80.0,3,0.0,0,7.5,3,3150000.0,40,3,1,1,0,0,1.0
130,135.0,4,6.0,0,25.0,7,3500000.0,40,9,1,1,0,0,1.0
144,155.0,4,1.0,0,25.0,7,3250000.0,40,4,1,1,0,0,1.0
100,129.0,3,-1.0,0,13.0,7,1750000.0,40,4,0,1,0,0,1.0
190,200.0,5,1.0,0,25.0,6,4700000.0,40,3,0,1,0,0,1.0
115,125.0,4,2.0,0,25.0,9,4750000.0,40,7,0,1,1,0,1.0
85,100.0,3,0.5,0,13.0,7,2600000.0,40,5,1,1,1,0,1.0
130,150.0,4,4.0,0,7.5,7,5250000.0,40,5,1,1,0,0,2.0
50,55.0,2,0.5,0,3.0,7,1350000.0,40,3,1,1,0,0,1.0
120,130.0,4,7.0,0,13.0,7,1900000.0,40,9,1,1,0,0,1.0
100,110.0,3,5.0,0,25.0,7,3000000.0,40,5,0,1,0,0,1.0
230,250.0,6,4.0,0,25.0,7,7350000.0,40,5,0,1,0,0,2.0
70,85.0,3,0.5,0,0.0,7,2550000.0,40,5,0,1,0,0,1.0
95,115.0,3,9.0,0,13.0,8,3000000.0,40,9,0,1,0,0,1.0
117,140.0,4,2.0,0,7.5,8,2650000.0,40,6,0,0,0,0,1.0
91,143.0,4,1.0,0,13.0,7,2750000.0,40,2,0,0,0,0,1.0
80,85.0,3,0.0,0,0.0,7,1850000.0,40,3,0,0,1,0,1.0
80,85.0,3,0.0,0,7.5,7,2775000.0,40,4,0,1,0,0,2.0
120,140.0,4,1.0,0,25.0,7,9700000.0,40,5,0,1,0,0,2.0
100,115.0,4,3.0,0,18.0,7,2300000.0,40,4,0,0,0,0,1.0
200,250.0,6,4.0,0,2.0,7,4000000.0,40,4,0,0,0,0,2.0
145,170.0,4,2.0,0,13.0,4,3650000.0,40,3,0,0,0,0,1.0
360,400.0,9,1.0,1,25.0,7,15000000.0,40,4,1,0,0,0,3.0
75,80.0,3,8.0,0,25.0,7,1900000.0,40,9,0,1,0,0,1.0
155,175.0,3,1.0,0,25.0,6,12500000.0,40,3,0,1,0,0,1.0
160,180.0,4,5.0,0,25.0,7,8500000.0,40,9,1,1,0,0,1.0
