Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
120,140.0,4,12.0,0,0.0,0.5912274601361085,2950000.0,0.0706870001490238,13,0,0,0,0,2.0
140,165.0,4,9.0,0,18.0,0.0856887387611147,1670000.0,0.0706870001490238,10,0,1,0,0,1.0
135,150.0,4,1.0,0,18.0,0.5912274601361085,2275000.0,0.0706870001490238,7,0,0,1,0,2.0
80,100.0,3,4.0,0,0.0,0.0856887387611147,1480000.0,0.0706870001490238,4,0,0,0,0,2.0
100,130.0,4,3.0,0,1.0,0.5912274601361085,2150000.0,0.0706870001490238,7,0,0,1,0,2.0
155,180.0,4,4.0,0,0.0,0.5912274601361085,3350000.0,0.0706870001490238,12,0,1,1,0,2.0
175,200.0,4,7.0,0,18.0,0.5912274601361085,3290000.0,0.0706870001490238,9,0,1,0,0,2.0
110,150.0,3,2.0,0,18.0,0.0227509810739655,4500000.0,0.0706870001490238,2,0,0,0,0,1.0
100,120.0,4,2.0,0,13.0,0.0227509810739655,18000000.0,0.0706870001490238,1,0,0,1,0,1.0
135,160.0,4,3.0,0,18.0,0.5912274601361085,3140000.0,0.0706870001490238,3,0,1,0,0,2.0
100,120.0,3,2.0,0,3.0,0.5912274601361085,1190000.0,0.0706870001490238,3,0,1,0,0,2.0
105,137.0,4,6.0,0,1.0,0.5912274601361085,1650000.0,0.0706870001490238,6,0,0,0,0,1.0
160,180.0,4,3.0,0,18.0,0.0108290695941582,2990000.0,0.0706870001490238,7,0,1,1,0,2.0
85,110.0,3,8.0,0,1.0,0.5912274601361085,1540000.0,0.0706870001490238,11,0,1,1,0,1.0
100,125.0,3,2.0,0,3.0,0.5912274601361085,2600000.0,0.0706870001490238,7,1,1,0,0,1.0
140,160.0,4,9.0,0,25.0,0.5912274601361085,1985000.0,0.0706870001490238,9,0,1,0,0,2.0
